normalized_reviews,predicted_rating
"['iphones', 'years', 'huge', 'change', 'really', 'like', 'platform', 'samsung', 'super', 'thin', 'fast', 'response', 'time', 'look', 'completely', 'awesome']",1
"['great', 'platform', 'perform', 'great', 'business', 'photography', 'video', 'excellent', 'capable', 'multitasking', 'multi', 'window', 'awesome', 'please', 'amount', 'space', 'phone', 'amazingly', 'user', 'froendly']",1
"['issue', 'stop', 'recognize', 'fingerprint', 'factory', 'reset']",0
"['change', 'iphone', 'samsung', 'learn', 'curve', 'happy', 'decision', 'plus', 'associate', 'sit', 'helpful', 'make', 'switch', 'keep', 'picture', 'music', 'contact']",1
"['third', 'samsung', 'galaxy', 'phone', 'love', 'every', 'one', 'issue', 'apps', 'poorly', 'write', 'device', 'camera', 'amaze', 'speech', 'text', 'pretty', 'accurate', 'love', 'android', 'platform', 'pure', 'support', 'google', 'apps']",1
"['love', 'phone', 'galaxy', 'speed', 'right', 'galaxy', 'tab', 'compliment', 'many', 'people', 'say', 'like', 'removable', 'battery', 'card']",1
"['love', 'phone', 'everything', 'woud', 'definitely', 'reccomend', 'friend']",1
"['great', 'phone', 'go', 'htc', 'samsung', 'differance', 'amaze', 'love', 'new', 'samsung']",1
"['great', 'phone', 'really', 'sure', 'somethings', 'yet', 'voicemail']",0
"['cant', 'delete', 'email', 'time', 'much', 'pain']",0
"['wait', 'forever', 'get', 'new', 'phone', 'seem', 'forever', 'glad', 'wait', 'love', 'phone', 'fast', 'slim', 'light', 'weight', 'great', 'camera', 'baby', 'cameras', 'take', 'fantastic', 'picture', 'love', 'edit', 'well', 'fantastic']",1
"['come', 'razr', 'maxx', 'thrill', 'fast', 'display', 'absolutely', 'beautiful', 'battery', 'life', 'really', 'good', 'unless', 'location', 'set', 'zap', 'battery', 'life', 'matter', 'hours', 'without', 'even', 'use', 'phone']",1
"['far', 'love', 'galaxy', 'love', 'customize', 'theme', 'everything']",1
"['less', 'two', 'weeks', 'old', 'phone', 'case', 'drop', 'feet', 'carpet', 'floor', 'screen', 'shatter', 'matter', 'cool', 'phone', 'fragile']",0
"['excellent', 'phone', 'everything', 'want', 'camera', 'really', 'good']",1
"['expect', 'thank']",1
"['look', 'like', 'new', 'receive', 'everything', 'work', 'perfectly', 'fab', 'screen', 'best', 'great', 'price', 'fabulous', 'value', 'money']",1
"['phone', 'fab', 'piece', 'kit', 'although', 'top', 'line', 'certainly', 'hold', 'compare', 'recent', 'phone', 'buy', 'present', 'mother', 'adore']",1
"['suit', 'keep', 'find', 'applications', 'feature']",0
"['awful', 'battery', 'life', 'worst', 'phone', 'ever', 'misfortune', 'buy']",0
"['love', 'phone', 'ship', 'quick', 'great', 'condition', 'happy', 'samsung', 'always', 'win']",1
"['happy', 'purchase', 'thank']",1
"['samsung', 'galaxy', 'meet', 'requirements', 'new', 'work', 'well']",1
"['mix', 'feel', 'due', 'poor', 'memory', 'capacity', 'even', 'card', 'excellent', 'photos', 'though', 'lot', 'build', 'apps']",0
"['great', 'product', 'price', 'would', 'certainly', 'buy']",1
"['come', 'describe', 'good', 'product']",1
"['every', 'thing', 'phone', 'work', 'look', 'good']",0
"['great', 'phone', 'great', 'camera', 'front', 'back', 'fast', 'excellent', 'screen', 'picture', 'fault']",1
"['phone', 'less', 'months', 'drop', 'damage', 'way', 'however', 'back', 'key', 'stick', 'use', 'apparently', 'hardware', 'fault', 'annoy', 'expensive', 'replace']",0
"['good', 'product']",1
"['want', 'quick', 'summary', 'review', 'read', 'bite', 'explain', 'section', 'need', 'bite', 'detail', 'leap', 'bound', 'ahead', 'stand', 'best', 'android', 'flagship', 'time']",1
"['phone', 'half', 'year', 'think', 'brilliant', 'phone', 'easy', 'use', 'everything', 'need', 'lot', 'space', 'apps', 'photos', 'music', 'camera', 'quality', 'good', 'take', 'brilliant', 'photos']",1
"['daily', 'driver', 'year', 'far', 'well', 'phone', 'quite', 'superb', 'one', 'best', 'screen', 'see', 'take', 'quite', 'good', 'picture', 'pretty', 'good', 'game', 'require', 'lot', 'power']",1
"['galaxy', 'best', 'smartphone', 'six', 'generations', 'roll', 'first', 'galaxy', 'samsung', 'give', 'beautiful', 'galaxy', 'galaxy']",1
"['get', 'phone', 'upgrade', 'samsung', 'lot', 'sleeker', 'design', 'good', 'camera', 'phone', 'excellent', 'rival', 'digital', 'slr', 'quality', 'picture', 'love', 'beauty', 'mode', 'take', 'selfie', 'make', 'look', 'years', 'younger']",1
"['situation', 'look', 'perfect', 'smartphone', 'months', 'honestly', 'spend', 'minimum', 'hours', 'almost', 'everyday', 'look', 'countless', 'minute', 'youtube', 'videos', 'well', 'expert', 'review', 'websites', 'annoy', 'thing', 'nobody', 'really', 'seem', 'cover']",0
"['buy', 'phone', 'end', 'nov', 'really', 'really', 'like', 'old', 'samsung', 'happy', 'battery', 'life', 'grant', 'phone', 'years', 'old', 'new', 'would', 'recommend', 'love']",1
"['today', 'go', 'review', 'samsung', 'galaxy', 'make', 'company', 'make', 'phone', 'samsung', 'south', 'korean', 'company', 'found', 'today', 'best', 'know', 'things', 'like', 'televisions', 'fridges', 'large', 'appliances', 'also', 'big', 'name']",1
"['excellent', 'phone', 'sleeker', 'efficient', 'better', 'quality', 'sound', 'picture', 'overall', 'performance', 'would', 'recommend', 'phone', 'anyone', 'look', 'new', 'phone', 'however', 'battery', 'bite', 'poor', 'constantly', 'gigabite', 'within', 'phone', 'come', 'point']",1
"['really', 'think', 'samsung', 'galaxy', 'step', 'future', 'new', 'dual', 'band', 'processor', 'mark', 'start', 'faster', 'generation', 'together', 'everybody', 'stay', 'connect']",1
"['buy', 'samsung', 'galaxy', 'release', 'day', 'since', 'satisfy', 'device', 'look', 'feel', 'phone', 'opinion', 'great', 'battery', 'life', 'use', 'power', 'around', 'full', 'day', 'power', 'save', 'mode', 'boost', 'life', 'battery', 'days']",1
['happy'],1
"['take', 'time', 'get', 'use', 'android', 'ios', 'years', 'get', 'spend', 'compare', 'different', 'specs', 'android', 'phone', 'land', 'edge', 'best', 'options', 'real', 'difference', 'two', 'pretty', 'side', 'look', 'switch', 'would', 'suggest']",1
"['excellent', 'service', 'arrive', 'promptly', 'work', 'like', 'dream', 'thank']",1
"['samsung', 'galaxy', 'combination', 'easy', 'use', 'everything', 'could', 'ever', 'want', 'outo', 'phone']",1
"['though', 'start', 'well', 'two', 'years', 'things', 'go', 'wrong', 'try', 'type', 'keyboardent', 'disappear', 'start', 'open']",0
"['love', 'samsung', 'galaxy', 'fall', 'love']",1
"['everything', 'great', 'besides', 'memory', 'expandable', 'memory', 'must', 'music', 'lovers']",1
"['really', 'like', 'feature', 'phone', 'complaint', 'options', 'photo', 'gallery', 'options', 'galaxy', 'sport']",1
"['nice', 'piece', 'intelligent', 'phone', 'screen', 'excellent', 'resolution', 'bright', 'downside', 'time', 'touch', 'screen', 'respond', 'fast', 'want', 'way', 'phone', 'process', 'information', 'also', 'little', 'slow', 'time']",1
"['great', 'products', 'service', 'highly', 'satisfy', 'customer']",1
"['step', 'backwards', 'much', 'superior', 'advantage', 'slightly', 'faster', 'processor', 'speed', 'better', 'battery', 'life', 'otherwise', 'get', 'good', 'use']",1
"['switch', 'really', 'like', 'much', 'better', 'battery', 'charge', 'faster', 'last', 'longer', 'since', 'choose', 'power', 'save', 'mode', 'super', 'power', 'save', 'mode', 'camera', 'much', 'better', 'smaller', 'feature', 'much', 'better']",1
"['love', 'phone', 'nice', 'graphics', 'amaze', 'great', 'memory', 'camera', 'fantastic', 'love', 'work', 'oculus', 'rift', 'headset']",1
"['love', 'phone', 'significant', 'improvement']",1
"['quite', 'journey', 'smartphones', 'suddenly', 'turn', 'turn', 'charge', 'overnight', 'get', 'free', 'replacement', 'drop', 'toilet', 'eventually', 'restore', 'die', 'lose', 'public']",0
"['slow', 'like', 'gslaxy', 'apps', 'disapper', 'reason', 'open', 'phone', 'phone', 'message', 'apps', 'go', 'look', 'last', 'night', 'lose', 'time', 'weather', 'app', 'happy']",0
"['jump', 'phone', 'menace', 'daily', 'life', 'good', 'thing', 'phone', 'check', 'email', 'take', 'somewhat', 'good', 'picture', 'play', 'game', 'phone', 'overheat', 'shut', 'sometimes', 'even', 'let', 'answer', 'phone', 'turn', 'screen', 'open']",0
"['break', 'easy', 'freeze', 'glitches', 'alot', 'sound', 'best']",0
"['phone', 'easier', 'use', 'two', 'previous', 'smart', 'phone', 'htc', 'onem', 'gry']",1
"['phone', 'beautiful', 'love', 'camera', 'everything', 'sophisticate', 'general', 'design', 'magnificent', 'hardware', 'lack', 'phone', 'crash', 'unexpectedly', 'time', 'apps', 'usually', 'happen', 'old', 'smart', 'phone', 'different', 'brand']",1
"['great', 'phone', 'great', 'price', 'camera', 'amaze']",1
"['great', 'phone', 'great', 'feature', 'con', 'far', 'hade', 'phone', 'days', 'screen', 'chip', 'crack', 'drop', 'think', 'may', 'sit', 'hard', 'marble', 'top', 'counter', 'thing', 'think', 'may', 'happen']",1
"['own', 'samsung', 'iii', 'years', 'need', 'new', 'phone', 'hesitation', 'choose', 'samsung', 'phone', 'love', 'easy', 'use', 'everything', 'daughter', 'like', 'phone', 'much', 'actually', 'go', 'purchase', 'one', 'thank']",1
"['love', 'phone', 'wish', 'screen', 'break', 'easily', 'eye', 'level']",1
"['love', 'phone', 'screen', 'large', 'color', 'excelent', 'photos', 'crisp', 'text', 'message', 'keyboard', 'user', 'friendly', 'easy', 'use', 'love', 'everything', 'phone', 'problems']",1
"['start', 'own', 'lot', 'phone', 'day', 'always', 'iphone', 'person', 'mom', 'talk', 'get', 'android', 'phone', 'go', 'buy', 'samsung', 'well', 'let', 'say', 'iphone', 'go', 'trash', 'far', 'best', 'phone', 'ever', 'own']",1
"['hate', 'phone', 'look', 'pretty', 'love', 'beautiful', 'screen', 'ever', 'due', 'tiny', 'battery', 'put', 'want', 'get', 'feet', 'charger', 'cord', 'want', 'anything', 'phone']",0
"['phone', 'great', 'first', 'month']",0
"['activate', 'sure', 'go', 'much', 'better', 'five', 'year', 'old', 'samsung', 'infuse', 'long', 'time', 'none', 'feature', 'even', 'able', 'use', 'think', 'hope', 'wrong', 'like', 'put', 'lot', 'information', 'phone', 'new']",1
"['amaze', 'phone', 'since', 'beautiful', 'phone']",1
"['phone', 'fantastic', 'easy', 'use', 'great', 'size', 'camera', 'good']",1
"['easy', 'use', 'love', 'love', 'user', 'friendly', 'especially', 'technologically', 'challenge', 'individuals']",1
"['loyal', 'samsung', 'since', 'galaxy']",1
"['second', 'android', 'samsung', 'first', 'smartphone', 'iphone', 'like', 'android', 'format', 'best', 'freedom', 'choose', 'apps', 'take', 'keystrokes', 'wish', 'battery', 'life', 'better', 'overall', 'satisfy']",1
"['mom', 'love', 'better', 'mini', 'faster', 'better', 'screen']",1
"['love', 'feature', 'phone', 'performance', 'expect', 'get', 'want']",1
"['size', 'phone', 'right', 'want', 'stay', 'samsung', 'products', 'reliability']",0
"['think', 'samsung', 'galaxy', 'wonderful', 'phone', 'truly', 'smart', 'phone', 'think', 'thing', 'complain', 'ability', 'expandable', 'storage']",1
"['purchase', 'edge', 'replace', 'screen', 'time', 'mainly', 'get', 'next', 'program', 'lease', 'ive', 'pay', 'phone', 'replacement', 'fee', 'still', 'pay', 'phone', 'trade', 'update', 'samsung', 'release', 'next', 'flagship']",1
"['good', 'product', 'except', 'battery', 'charge', 'least', 'time', 'day', 'much']",0
"['like', 'use', 'things', 'like', 'texting', 'make', 'phone', 'call']",0
"['certinly', 'take', 'sometime', 'forever', 'learn', 'use', 'things', 'apps', 'thar', 'samsung', 'galaxy', 'wow']",1
"['previously', 'samsung', 'unexpectedly', 'stop', 'charge', 'go', 'new', 'phone', 'samsung', 'recommend', 'wish', 'smaller', 'overall', 'function', 'well', 'camera', 'feature', 'high', 'quality']",1
"['love', 'galaxy', 'even', 'tho', 'already', 'come', 'choose', 'phone', 'camera', 'quality', 'record', 'clip', 'make', 'comercial', 'one', 'thing', 'like', 'waterproof', 'like', 'build', 'remarkable', 'tho']",1
"['think', 'best', 'phone', 'look', 'phone', 'please', 'grab', 'one']",1
"['love', 'samsung', 'phone', 'always', 'great', 'experience', 'use', 'samsung', 'products', 'also', 'gear', 'smart', 'watch']",1
"['get', 'phone', 'already', 'love', 'think', 'one', 'best', 'investments']",1
"['love', 'phone', 'problems', 'write', 'something', 'change', 'ive', 'put', 'time', 'phone', 'great', 'take', 'great', 'pic', 'easy', 'use', 'somethings', 'still', 'learn', 'use', 'long', 'watch', 'like', 'anything', 'else', 'happy', 'could']",1
"['would', 'first', 'like', 'say', 'battery', 'life', 'bad', 'also', 'phone', 'heat', 'phone', 'sometimes', 'get', 'stick', 'one', 'screen', 'samsung', 'every', 'years', 'want', 'stay', 'correct', 'problems', 'thank', 'ask']",0
"['love', 'love', 'apps', 'use', 'health', 'train', 'perfect', 'keep', 'get', 'better', 'better']",1
"['dont', 'know', 'phone', 'volume', 'loud', 'would', 'like']",0
"['receive', 'company', 'issue', 'smart', 'phone', 'big', 'improvement', 'samsung', 'phone', 'impress']",1
"['sum', 'trouble', 'restart', 'phone', 'nice']",0
"['great', 'phone', 'text', 'internet', 'google', 'map', 'game', 'speed', 'travel']",1
"['phone', 'good', 'market', 'introduce', 'great', 'option', 'great', 'feature', 'cost', 'phenomenal', 'compare', 'brainer']",1
"['phone', 'awesome', 'everything', 'need', 'fast', 'excellent', 'run', 'business']",1
"['work', 'well', 'smart', 'phone', 'work', 'ems', 'plus', 'credit', 'card', 'reader', 'well']",1
"['problem', 'location', 'say', 'store', 'try', 'use', 'coupon', 'phone', 'inform', 'must', 'location', 'use', 'coupon', 'even', 'though', 'location', 'stand', 'front', 'register']",0
"['first', 'smartphone', 'disappoint', 'great', 'phone']",1
"['phone', 'constantly', 'drop', 'call', 'fail', 'texts', 'everyday']",0
"['easy', 'use', 'hold', 'charge', 'long', 'affordable']",1
"['phone', 'build', 'last', 'great', 'resolution', 'processor']",1
"['call', 'quality', 'impeccable', 'feature', 'great', 'everything', 'email', 'web', 'search', 'device', 'work', 'well', 'email', 'easy', 'browse', 'sort', 'prioritize', 'call', 'quality', 'amaze', 'hear', 'perfectly', 'folks', 'speak', 'also', 'able', 'hear', 'well']",1
"['really', 'like', 'display', 'feature', 'battery', 'hog', 'good', 'news', 'fast', 'charger', 'bring', 'battery', 'back', 'hour']",0
"['new', 'galaxy', 'nice', 'phone', 'great', 'feature', 'difficult', 'time', 'consume', 'set', 'believe', 'phone', 'rather', 'expensive', 'compare', 'competition']",1
"['would', 'recommend', 'phone', 'one', 'look', 'something', 'useful', 'daily', 'live', 'anything', 'phone', 'involve', 'life']",1
"['galaxy', 'like', 'piece', 'future', 'new', 'design', 'amaze', 'amount', 'app', 'almost', 'everything']",1
"['overall', 'good', 'camera', 'great', 'easy', 'use', 'voice', 'quality', 'good', 'like', 'option', 'increase', 'volume', 'speaker', 'phone', 'one', 'thing', 'happen', 'dial', 'someone', 'call', 'connect']",1
"['please', 'fast', 'friendly', 'use']",1
"['love', 'pretty', 'much', 'everything', 'phone', 'probably', 'never', 'buy', 'another', 'brand', 'model']",0
"['love', 'phone', 'huge', 'dilemma', 'try', 'choose', 'new', 'read', 'ton', 'review', 'comparisons', 'choose', 'mostly', 'gorilla', 'glass', 'cover']",1
"['receive', 'phone', 'replace', 'iphone', 'say', 'like', 'operation', 'phone', 'better', 'like', 'size', 'iphone', 'much', 'better', 'samsung', 'feel', 'little', 'clumsy', 'hand']",1
"['simple', 'use', 'intuitive', 'battery', 'life', 'appear', 'low', 'easy', 'setup']",0
"['phone', 'reset', 'lose', 'newborns', 'picture']",0
"['really', 'love', 'second', 'samsung', 'phone', 'lovery', 'way', 'customize', 'way', 'want']",1
"['pick', 'morning']",0
"['phone', 'awesome', 'great', 'display', 'easy', 'use', 'light', 'weight', 'list', 'go']",1
"['absolutely', 'love', 'thing', 'didnt', 'cate', 'yhat', 'couldnt', 'remove', 'back', 'panil', 'intailed', 'also', 'able', 'remove', 'batterie', 'amaze', 'phone']",1
"['love', 'galaxy', 'take', 'awesome', 'picture', 'everything', 'need', 'love']",1
"['love', 'phone', 'feature', 'easy', 'maneuver', 'quick', 'say', 'anything', 'negative', 'would', 'battery', 'live', 'long', 'would', 'hope', 'use', 'phone', 'everything', 'ask', 'alot']",1
"['battery', 'life', 'terrible', 'compare', 'active', 'wish', 'never', 'switch']",0
"['product', 'great', 'camera', 'feature', 'continue', 'amaze', 'millions', 'customers', 'around', 'world', 'transmit', 'voice', 'signal', 'capture', 'picture', 'help', 'families', 'businesses', 'connect', 'share', 'feel', 'conduct', 'business']",1
"['nice', 'phone', 'good', 'feature']",1
"['thoroughly', 'enjoy', 'samsung', 'would', 'recommend', 'anyone', 'look', 'newer', 'phone', 'good', 'quality', 'pretty', 'pro', 'droid', 'come', 'recommendations', 'anyway']",1
"['really', 'cool', 'feature', 'phone', 'almost', 'year', 'still', 'find', 'new', 'cool', 'things', 'thing', 'like', 'battery', 'last', 'long', 'love', 'galaxy']",1
"['good', 'ways', 'try', 'major', 'update', 'could', 'band', 'lock', 'phone', 'hour', 'tech', 'support']",0
"['sleek', 'design', 'nice', 'display', 'good', 'camera', 'great', 'speakers']",1
"['complaint', 'lack', 'expandable', 'memory', 'already', 'fix']",0
"['god', 'find', 'best', 'peice', 'hardware', 'ever', 'love', 'light', 'fast', 'lightning', 'fast', 'charger', 'great', 'rush', 'door', 'also', 'galaxy', 'help', 'texting', 'alarm', 'clock']",1
"['scant', 'service', 'area', 'bolster', 'owner', 'operator', 'add', 'pay', 'monthly', 'highspeed', 'internet', 'cost', 'buy', 'microcell', 'device', 'however', 'samsung', 'device', 'operate', 'within', 'environment', 'average', 'percent', 'drop', 'call', 'rate', 'good']",0
"['far', 'best', 'cellular', 'far', 'love', 'idea', 'able', 'pick', 'theme', 'fully', 'customize', 'device', 'great', 'personal', 'business', 'school', 'use']",1
"['love', 'phone', 'always', 'use', 'note', 'decide', 'smaller', 'phone', 'must', 'admit', 'love']",1
"['would', 'highly', 'recommend', 'galaxy', 'phone', 'find', 'ease', 'use', 'samsung', 'payment', 'easiest', 'phone', 'bar', 'none']",1
